,Unnamed: 0,word,one,two,three,four,five,six,seven,False,convergence,correctness
1492,1492,puppy,0,1,6,9,18,20,49,137,0.0002060037080667452,0.28272251308900526
1493,1493,puree,0,5,25,41,36,51,128,136,0.0005720102961853313,0.5374149659863946
1494,1494,purer,0,4,17,33,40,35,129,115,0.000516009288167187,0.5286885245901639
1495,1495,purge,1,3,19,34,40,40,133,99,0.0005400097201749631,0.5805084745762712
1496,1496,purse,0,3,19,52,67,52,200,66,0.0007860141482546686,0.7451737451737451
1497,1497,pushy,0,1,4,14,32,34,92,106,0.0003540063721146981,0.44502617801047123
1498,1498,putty,0,5,9,16,24,32,80,139,0.00033200597610756995,0.38222222222222224
1499,1499,pygmy,0,0,3,6,10,17,22,122,0.00011600208803758467,0.22784810126582278
1500,1500,quack,0,2,6,11,11,14,38,142,0.00016400295205313696,0.23655913978494625
1501,1501,quail,0,1,5,19,17,28,56,128,0.00025200453608164946,0.35353535353535354
1502,1502,quake,0,1,5,13,21,17,48,180,0.00021000378006804122,0.24050632911392406
1503,1503,qualm,0,3,7,13,18,16,33,115,0.00018000324005832104,0.3313953488372093
1504,1504,quark,0,2,5,12,21,25,33,121,0.00019600352806350515,0.34946236559139787
1505,1505,quart,0,1,14,19,19,37,92,130,0.0003640065521179381,0.4090909090909091
1506,1506,quash,0,0,7,13,19,17,45,141,0.00020200363606544917,0.28426395939086296
1507,1507,quasi,0,2,4,13,26,8,26,114,0.00015800284405119292,0.31736526946107785
1508,1508,queen,1,0,5,6,29,18,22,140,0.00016200291605248895,0.2964824120603015
1509,1509,queer,0,0,11,10,16,14,76,168,0.0002540045720822975,0.2328767123287671
1510,1510,quell,0,1,3,6,13,16,29,129,0.0001360024480440648,0.23214285714285715
1511,1511,query,0,0,7,15,16,29,56,148,0.00024600442807970544,0.3116279069767442
1512,1512,quest,0,2,15,19,25,28,65,105,0.0003080055440997938,0.4587628865979381
1513,1513,queue,0,1,6,9,8,14,25,175,0.00012600226804082473,0.1784037558685446
1514,1514,quick,0,2,5,12,12,12,28,133,0.00014200255604600884,0.24431818181818182
1515,1515,quiet,0,5,23,31,39,40,79,112,0.0004340078121406185,0.552
1516,1516,quill,0,4,4,14,21,14,46,132,0.0002060037080667452,0.30158730158730157
1517,1517,quilt,0,2,10,19,34,33,112,115,0.00042000756013608245,0.460093896713615
1518,1518,quirk,0,1,10,11,14,16,32,124,0.000168003024054433,0.29545454545454547
1519,1519,quite,1,1,11,27,34,43,132,131,0.0004980089641613549,0.4717741935483871
1520,1520,quota,0,1,5,14,20,21,39,95,0.00020000360006480116,0.391025641025641
1521,1521,quote,0,5,12,23,38,34,77,130,0.0003780068041224742,0.4628099173553719
1522,1522,quoth,0,1,4,9,26,29,49,105,0.00023600424807646537,0.39655172413793105
1523,1523,rabbi,0,0,3,10,14,19,23,74,0.0001380024840447128,0.38333333333333336
1524,1524,rabid,0,1,9,30,37,34,82,66,0.00038600694812506624,0.6271186440677966
1525,1525,racer,0,2,13,23,41,31,151,128,0.0005220093961691311,0.46218487394957986
1526,1526,radar,0,5,14,23,24,31,39,108,0.0002720048960881296,0.47317073170731705
1527,1527,radii,0,2,7,10,22,16,64,99,0.00024200435607840942,0.36538461538461536
1528,1528,radio,0,1,8,15,28,36,96,80,0.00036800662411923414,0.5238095238095238
1529,1529,rainy,0,3,26,48,53,57,211,105,0.0007960143282579086,0.6404109589041096
1530,1530,raise,0,4,28,64,61,48,245,99,0.0009000162002916053,0.6743421052631579
1531,1531,rajah,0,0,5,12,18,24,24,111,0.00016600298805378498,0.34705882352941175
1532,1532,rally,0,2,16,31,36,39,165,127,0.0005780104041872753,0.4940239043824701
1533,1533,ralph,0,1,14,26,24,30,45,75,0.00028000504009072165,0.5588235294117647
1534,1534,ramen,0,5,18,24,43,38,144,92,0.0005440097921762592,0.5818181818181818
1535,1535,ranch,0,1,14,21,32,42,84,89,0.0003880069841257143,0.5527638190954773
1536,1536,randy,0,3,17,41,39,45,191,89,0.000672012096217732,0.6196581196581197
1537,1537,range,0,4,25,45,48,41,187,87,0.0007000126002268041,0.652
1538,1538,rapid,0,1,14,23,35,32,76,73,0.00036200651611729013,0.5898876404494382
1539,1539,rarer,0,1,11,21,28,27,167,176,0.0005100091801652429,0.3333333333333333
1540,1540,raspy,0,2,18,47,32,40,106,77,0.0004900088201587628,0.6435185185185185
1541,1541,ratio,0,4,16,25,36,34,81,61,0.0003920070561270103,0.6534090909090909
1542,1542,ratty,0,0,14,29,54,39,167,109,0.0006060109081963476,0.5551020408163265
1543,1543,raven,0,2,19,41,31,47,123,77,0.000526009468170427,0.6451612903225806
1544,1544,rayon,0,1,12,23,28,29,90,75,0.00036600658811858616,0.5535714285714286
1545,1545,razor,0,1,10,13,14,12,64,133,0.00022800410407387332,0.273224043715847
1546,1546,reach,0,2,16,34,40,38,177,95,0.0006140110521989395,0.5777777777777777
1547,1547,react,0,2,34,52,63,39,203,63,0.0007860141482546686,0.7509881422924901
1548,1548,ready,0,7,25,56,41,38,170,93,0.0006740121322183799,0.6423076923076924
1549,1549,realm,0,4,17,31,42,18,148,93,0.000520009360168483,0.5463414634146342
1550,1550,rearm,0,1,11,23,26,36,87,105,0.00036800662411923414,0.4801980198019802
1551,1551,rebar,0,4,4,39,28,20,76,91,0.00034200615611081,0.510752688172043
1552,1552,rebel,0,0,11,22,24,37,96,115,0.0003800068401231222,0.44976076555023925
1553,1553,rebus,0,0,6,17,15,25,41,61,0.0002080037440673932,0.5080645161290323
1554,1554,rebut,0,0,21,20,35,28,79,72,0.00036600658811858616,0.5909090909090909
1555,1555,recap,0,3,9,21,23,31,67,61,0.0003080055440997938,0.5878378378378378
1556,1556,recur,0,0,11,20,26,26,42,84,0.00025000450008100147,0.49700598802395207
1557,1557,recut,0,1,10,39,30,31,76,65,0.00037400673212117816,0.6306818181818182
1558,1558,reedy,0,1,7,21,33,40,98,127,0.0004000072001296023,0.44541484716157204
1559,1559,refer,0,3,3,20,26,25,73,139,0.00030000540009720173,0.35648148148148145
1560,1560,refit,0,1,12,38,32,28,91,76,0.00040400727213089834,0.5935828877005348
1561,1561,regal,0,0,17,33,37,31,152,57,0.0005400097201749631,0.6742857142857143
1562,1562,rehab,0,2,11,16,24,17,37,56,0.00021400385206933725,0.5555555555555556
1563,1563,reign,0,4,16,40,32,32,114,72,0.0004760085681542268,0.6326530612244898
1564,1564,relax,0,2,8,17,17,25,79,81,0.0002960053280959057,0.46
1565,1565,relay,0,4,28,33,55,42,236,74,0.0007960143282579086,0.6864406779661016
1566,1566,relic,0,3,6,19,26,22,55,79,0.00026200471608488955,0.49032258064516127
1567,1567,remit,0,4,18,34,42,29,113,69,0.0004800086401555228,0.6479591836734694
1568,1568,renal,0,5,15,33,44,34,173,61,0.0006080109441969955,0.6822916666666666
1569,1569,renew,0,5,12,18,21,37,53,103,0.0002920052560946097,0.4744897959183674
1570,1570,repay,0,3,16,38,38,40,118,87,0.000506009108163947,0.6081081081081081
1571,1571,repel,0,0,12,24,39,41,115,94,0.0004620083161496907,0.5523809523809524
1572,1572,reply,0,0,14,33,33,34,102,108,0.00043200777613997053,0.5135135135135135
1573,1573,rerun,0,2,4,13,28,32,50,94,0.0002580046440835935,0.45664739884393063
1574,1574,reset,0,3,18,33,46,41,128,98,0.0005380096841743152,0.5899581589958159
1575,1575,resin,0,0,15,25,35,24,61,72,0.00032000576010368187,0.5789473684210527
1576,1576,retch,0,3,16,22,28,29,95,80,0.00038600694812506624,0.550561797752809
1577,1577,retro,0,1,5,18,21,30,51,84,0.00025200453608164946,0.4716981132075472
1578,1578,retry,0,3,13,23,35,31,113,127,0.00043600784814126656,0.4525862068965517
1579,1579,reuse,0,4,18,35,55,53,114,99,0.0005580100441807953,0.625
1580,1580,revel,0,2,16,12,31,32,114,115,0.00041400745213413843,0.44711538461538464
1581,1581,revue,0,0,14,25,16,32,51,128,0.0002760049680894256,0.4046511627906977
1582,1582,rhino,0,6,21,15,25,36,39,78,0.0002840051120920177,0.569060773480663
1583,1583,rhyme,0,3,10,24,14,20,23,113,0.0001880033840609131,0.3858695652173913
1584,1584,rider,0,2,12,12,27,35,188,130,0.0005520099361788512,0.4036697247706422
1585,1585,ridge,0,0,12,35,48,34,129,81,0.000516009288167187,0.6142857142857143
1586,1586,rifle,0,4,19,23,32,36,95,105,0.00041800752413543446,0.5205479452054794
1587,1587,right,0,0,9,18,26,23,74,81,0.00030000540009720173,0.4840764331210191
1588,1588,rigid,0,4,8,12,15,25,38,91,0.00020400367206609718,0.4129032258064516
1589,1589,rigor,0,1,12,20,23,22,52,94,0.0002600046800842415,0.45348837209302323
1590,1590,rinse,0,2,28,48,52,40,135,78,0.0006100109801976436,0.6854838709677419
1591,1591,ripen,0,3,11,36,40,34,105,70,0.0004580082441483947,0.6391752577319587
1592,1592,riper,1,5,6,18,30,24,146,130,0.00046000828014904267,0.3925233644859813
1593,1593,risen,0,2,17,33,50,38,132,60,0.0005440097921762592,0.7
1594,1594,riser,0,3,15,26,33,33,179,109,0.0005780104041872753,0.502283105022831
1595,1595,risky,0,2,8,19,27,44,76,93,0.00035200633611405004,0.5181347150259067
1596,1596,rival,0,1,5,19,27,29,61,80,0.0002840051120920177,0.5031055900621118
1597,1597,river,0,2,10,21,21,31,146,127,0.0004620083161496907,0.4009433962264151
1598,1598,rivet,0,4,15,26,55,34,106,88,0.0004800086401555228,0.6036036036036037
1599,1599,roach,0,3,30,36,44,36,109,85,0.000516009288167187,0.6367521367521367
1600,1600,roast,0,9,30,46,50,49,219,83,0.0008060145082611487,0.6891385767790262
1601,1601,robin,0,4,10,27,29,38,39,66,0.0002940052920952577,0.6206896551724138
1602,1602,robot,0,1,9,29,20,40,47,99,0.0002920052560946097,0.5
1603,1603,rocky,0,6,11,18,29,30,57,112,0.0003020054360978498,0.4563106796116505
1604,1604,rodeo,0,1,6,22,18,34,58,119,0.0002780050040900736,0.405
1605,1605,roger,0,2,16,17,31,32,136,137,0.0004680084241516347,0.41702127659574467
1606,1606,rogue,0,2,17,29,51,44,132,86,0.0005500099001782032,0.6244541484716157
1607,1607,roomy,0,0,18,27,29,25,82,155,0.00036200651611729013,0.38976377952755903
1608,1608,roost,0,4,28,34,44,39,127,103,0.0005520099361788512,0.5912698412698413
1609,1609,rotor,0,3,7,19,25,24,54,123,0.00026400475208553754,0.3880597014925373
1610,1610,rouge,0,5,16,34,44,45,166,107,0.0006200111602008837,0.5737051792828686
1611,1611,rough,0,1,10,26,33,19,81,93,0.000340006120110162,0.489010989010989
1612,1612,round,0,7,9,26,22,31,117,108,0.0004240076321373785,0.46798029556650245
1613,1613,rouse,0,9,19,48,54,56,210,87,0.0007920142562566126,0.6813186813186813
1614,1614,route,0,6,26,37,58,46,193,93,0.0007320131762371723,0.650375939849624
1615,1615,rover,0,1,9,14,28,38,168,141,0.000516009288167187,0.38961038961038963
1616,1616,rowdy,0,2,14,28,27,31,91,100,0.00038600694812506624,0.504950495049505
1617,1617,rower,1,2,4,22,22,18,188,156,0.000514009252166539,0.30666666666666664
1618,1618,royal,0,3,14,25,32,25,121,76,0.0004400079201425626,0.5657142857142857
1619,1619,ruddy,0,3,10,13,20,30,64,115,0.00028000504009072165,0.39790575916230364
1620,1620,ruder,0,3,14,17,35,31,141,114,0.0004820086761561708,0.4672897196261682
1621,1621,rugby,0,4,16,14,28,25,26,91,0.0002260040680732253,0.4887640449438202
1622,1622,ruler,0,4,10,19,33,32,116,125,0.0004280077041386745,0.43946188340807174
1623,1623,rumba,0,1,7,6,12,13,14,66,0.00010600190803434462,0.37142857142857144
1624,1624,rumor,0,0,4,15,29,24,55,94,0.0002540045720822975,0.43373493975903615
1625,1625,rupee,0,0,19,32,41,41,84,127,0.0004340078121406185,0.5115384615384615
1626,1626,rural,0,2,10,18,30,25,77,99,0.0003240058321049779,0.46195652173913043
1627,1627,rusty,0,0,10,29,38,36,110,96,0.0004460080281445066,0.5406698564593302
1628,1628,sadly,0,3,28,36,67,61,255,109,0.0009000162002916053,0.6414473684210527
1629,1629,safer,1,1,22,37,39,39,231,154,0.0007400133202397643,0.47440273037542663
1630,1630,saint,0,3,38,41,63,68,391,115,0.001208021744391399,0.649390243902439
1631,1631,salad,0,2,24,33,38,36,92,121,0.0004500081001458026,0.5236220472440944
1632,1632,sally,0,2,22,37,48,66,309,138,0.0009680174243136377,0.5591054313099042
1633,1633,salon,0,7,23,40,41,52,172,87,0.0006700120602170839,0.652
1634,1634,salsa,1,3,3,18,24,27,65,167,0.00028200507609136964,0.31275720164609055
1635,1635,salty,0,6,36,57,62,46,271,100,0.0009560172083097495,0.6742671009771987
1636,1636,salve,0,3,24,51,45,60,258,116,0.0008820158762857731,0.6120401337792643
1637,1637,salvo,0,3,15,30,40,32,62,92,0.0003640065521179381,0.5660377358490566
1638,1638,sandy,0,3,26,50,55,57,247,106,0.0008760157682838291,0.6430976430976431
1639,1639,saner,0,10,39,51,58,35,322,127,0.001030018540333726,0.603125
1640,1640,sappy,0,3,13,26,33,35,128,163,0.0004760085681542268,0.40293040293040294
1641,1641,sassy,0,4,10,21,27,30,145,215,0.0004740085321535788,0.2996742671009772
1642,1642,satin,0,8,28,52,54,37,135,77,0.0006280113042034757,0.69921875
1643,1643,satyr,0,4,31,38,37,31,85,97,0.0004520081361464506,0.592436974789916
1644,1644,sauce,0,5,39,55,68,56,217,114,0.0008800158402851252,0.6617210682492581
1645,1645,saucy,0,6,26,41,56,43,143,151,0.0006300113402041236,0.5325077399380805
1646,1646,sauna,0,6,13,13,41,46,91,139,0.00042000756013608245,0.46124031007751937
1647,1647,saute,0,11,33,57,55,53,273,125,0.0009640173523123416,0.625748502994012
1648,1648,savor,2,4,19,35,36,41,133,117,0.0005400097201749631,0.5393700787401575
1649,1649,savoy,0,5,21,24,43,49,106,149,0.0004960089281607069,0.4879725085910653
1650,1650,savvy,0,6,3,19,31,28,87,183,0.000348006264112754,0.32222222222222224
1651,1651,scald,0,6,12,28,31,50,100,110,0.00045400817214709865,0.5358649789029536
1652,1652,scale,1,6,37,40,70,50,343,106,0.0010940196923544623,0.6580645161290323
1653,1653,scalp,0,4,19,26,35,39,116,99,0.00047800860415487476,0.5540540540540541
1654,1654,scaly,0,7,20,33,49,51,173,136,0.0006660119882157878,0.5405405405405406
1655,1655,scamp,1,6,12,22,35,39,90,85,0.0004100073801328424,0.575
1656,1656,scant,0,4,23,41,43,52,206,111,0.0007380132842391163,0.5948905109489051
1657,1657,scare,0,7,24,33,60,52,362,131,0.0010760193683486304,0.5732899022801303
1658,1658,scarf,0,1,13,30,33,27,78,108,0.0003640065521179381,0.49056603773584906
1659,1659,scary,0,5,28,37,52,41,179,130,0.00068401231222162,0.5563139931740614
1660,1660,scene,1,3,27,23,41,34,100,155,0.0004580082441483947,0.45422535211267606
1661,1661,scent,0,6,20,33,40,43,114,101,0.000512009216165891,0.5843621399176955
1662,1662,scion,0,3,18,25,36,39,76,102,0.0003940070921276583,0.5426008968609866
1663,1663,scoff,0,1,5,7,11,15,19,131,0.00011600208803758467,0.22941176470588234
1664,1664,scold,1,2,13,37,34,33,95,102,0.0004300077401393225,0.5405405405405406
1665,1665,scone,0,1,20,59,73,42,242,105,0.000874015732283181,0.65
1666,1666,scoop,0,0,10,22,23,28,74,117,0.00031400565210173786,0.415
1667,1667,scope,0,3,26,35,45,50,163,109,0.0006440115922086597,0.5932835820895522
1668,1668,score,0,5,18,44,51,61,297,113,0.0009520171363084536,0.613013698630137
1669,1669,scorn,0,4,19,31,37,51,142,80,0.0005680102241840354,0.6396396396396397
1670,1670,scour,0,5,17,37,33,38,101,96,0.0004620083161496907,0.5752212389380531
1671,1671,scout,0,1,18,26,34,33,142,123,0.000508009144164595,0.4765957446808511
1672,1672,scowl,0,2,15,21,24,39,58,97,0.00031800572410303383,0.51010101010101
1673,1673,scram,0,0,21,32,34,29,69,69,0.00037000666011988213,0.6270270270270271
1674,1674,scrap,0,1,16,25,43,22,82,81,0.0003780068041224742,0.5691489361702128
1675,1675,scree,0,6,20,35,48,51,132,153,0.0005840105121892194,0.5111821086261981
1676,1676,screw,0,5,12,32,37,36,90,94,0.0004240076321373785,0.5648148148148148
1677,1677,scrub,0,1,9,18,23,27,43,80,0.00024200435607840942,0.4936708860759494
1678,1678,scrum,0,0,9,23,27,24,61,83,0.0002880051840933137,0.5
1679,1679,scuba,0,0,10,21,20,19,22,87,0.00018400331205961707,0.445859872611465
1680,1680,sedan,0,5,22,35,46,37,91,88,0.00047200849615293075,0.6223175965665236
1681,1681,seedy,1,5,19,23,29,35,98,179,0.00042000756013608245,0.3848797250859107
1682,1682,segue,0,6,16,31,47,24,80,158,0.00040800734413219436,0.4397163120567376
1683,1683,seize,0,8,11,25,23,16,120,232,0.0004060073081315464,0.2634920634920635
1684,1684,semen,0,1,9,38,29,45,71,145,0.00038600694812506624,0.45692883895131087
1685,1685,sense,0,6,16,24,34,42,127,198,0.0004980089641613549,0.38125
1686,1686,sepia,0,3,17,21,24,34,64,113,0.0003260058681056259,0.4669811320754717
1687,1687,serif,0,5,21,32,40,35,72,95,0.0004100073801328424,0.5833333333333334
1688,1688,serum,0,1,12,37,44,38,107,82,0.00047800860415487476,0.616822429906542
1689,1689,serve,0,5,19,47,38,38,147,149,0.0005880105841905154,0.4966216216216216
1690,1690,setup,0,2,21,26,40,25,67,91,0.00036200651611729013,0.5560975609756098
1691,1691,seven,0,4,17,32,39,40,71,132,0.0004060073081315464,0.5
1692,1692,sever,0,3,7,27,38,33,130,176,0.0004760085681542268,0.38028169014084506
1693,1693,sewer,0,6,17,36,36,40,157,143,0.0005840105121892194,0.4856115107913669
1694,1694,shack,0,5,21,17,47,42,160,126,0.0005840105121892194,0.5116279069767442
1695,1695,shade,0,7,26,43,50,38,280,149,0.0008880159842877172,0.5239616613418531
1696,1696,shady,0,3,24,39,49,46,108,138,0.0005380096841743152,0.5384615384615384
1697,1697,shaft,0,6,21,29,41,45,109,122,0.0005020090361626509,0.5378787878787878
1698,1698,shake,1,2,20,39,55,42,288,150,0.0008940160922896612,0.5145631067961165
1699,1699,shaky,0,6,20,33,45,47,120,144,0.0005420097561756111,0.511864406779661
1700,1700,shale,0,3,21,45,64,59,448,143,0.0012800230404147275,0.573134328358209
1701,1701,shall,0,3,16,34,46,39,157,133,0.0005900106201911635,0.5092250922509225
1702,1702,shalt,0,4,28,43,59,51,219,109,0.0008080145442617967,0.6292517006802721
1703,1703,shame,0,5,22,23,39,22,265,201,0.0007520135362436524,0.3557692307692308
1704,1704,shank,0,9,14,30,36,33,155,144,0.0005540099721794993,0.45864661654135336
1705,1705,shape,3,5,19,36,46,48,256,151,0.0008260148682676288,0.5097402597402597
1706,1706,shard,0,6,11,35,43,42,176,122,0.0006260112682028277,0.528957528957529
1707,1707,share,0,6,23,45,50,57,518,151,0.0013980251644529602,0.5451807228915663
1708,1708,shark,0,3,14,33,52,40,200,116,0.00068401231222162,0.5503875968992248
1709,1709,sharp,0,4,19,35,37,40,130,109,0.0005300095401717231,0.5532786885245902
1710,1710,shave,0,4,8,35,36,34,279,190,0.0007920142562566126,0.3811074918566775
1711,1711,shawl,0,6,14,35,37,29,81,117,0.00040400727213089834,0.5084033613445378
1712,1712,shear,0,3,22,39,43,46,177,101,0.0006600118802138438,0.6023622047244095
1713,1713,sheen,1,3,8,27,55,44,138,133,0.0005520099361788512,0.5092250922509225
1714,1714,sheep,0,2,21,28,33,45,108,125,0.0004740085321535788,0.5078740157480315
1715,1715,sheer,0,2,19,36,44,45,202,145,0.000696012528225508,0.5017182130584192
1716,1716,sheet,0,5,19,32,40,49,196,156,0.000682012276220972,0.48172757475083056
1717,1717,sheik,0,3,10,23,34,33,80,126,0.00036600658811858616,0.4497816593886463
1718,1718,shelf,0,3,11,23,26,40,61,106,0.0003280059041062739,0.49282296650717705
1719,1719,shell,0,1,12,35,45,44,120,103,0.000514009252166539,0.5708333333333333
1720,1720,shied,0,8,25,38,39,62,120,118,0.0005840105121892194,0.593103448275862
1721,1721,shift,0,2,19,38,52,44,137,99,0.0005840105121892194,0.610236220472441
1722,1722,shine,1,5,33,46,68,62,334,115,0.0010980197643557584,0.6515151515151515
1723,1723,shiny,0,7,23,52,53,57,172,124,0.0007280131042358762,0.6075949367088608
1724,1724,shire,0,10,25,50,57,52,314,128,0.00101601828832919,0.6024844720496895
1725,1725,shirk,0,1,21,30,43,43,124,111,0.0005240094321697791,0.5542168674698795
1726,1726,shirt,0,6,26,49,68,48,239,85,0.0008720156962825331,0.6985815602836879
1727,1727,shoal,0,5,17,28,51,35,115,120,0.0005020090361626509,0.53125
1728,1728,shock,0,4,6,26,41,38,99,128,0.0004280077041386745,0.4732510288065844
1729,1729,shone,0,6,31,58,57,45,299,128,0.0009920178563214137,0.6061538461538462
1730,1730,shook,0,3,8,19,24,32,79,153,0.0003300059401069219,0.3598326359832636
1731,1731,shoot,0,3,20,33,37,43,131,136,0.0005340096121730191,0.5
1732,1732,shore,1,7,19,41,48,61,325,140,0.0010040180723253017,0.5583596214511041
1733,1733,shorn,1,2,14,39,41,53,149,97,0.0005980107641937555,0.6072874493927125
1734,1734,short,0,5,27,46,58,58,233,83,0.000854015372276701,0.7003610108303249
1735,1735,shout,0,0,9,40,33,49,201,129,0.0006640119522151399,0.5038461538461538
